Time	Ampl		
-0.021997136	2.02		
-0.021996136	1.96		
-0.021995136	1.98		
-0.021994136	1.96		
-0.021993136	2.08		
-0.021992136	1.96		
-0.021991136	1.96		
-0.021990136	1.98		
-0.021989136	1.96		
-0.021988136	2.06		
-0.021987136	2.02		
-0.021986136	1.92		
-0.021985136	2.02		
-0.021984136	2		
-0.021983136	1.98		
-0.021982136	1.98		
-0.021981136	2		
-0.021980136	1.98		
-0.021979136	2.04		
-0.021978136	1.98		
-0.021977136	2.02		
-0.021976136	2.04		
-0.021975136	1.94		
-0.021974136	2.06		
-0.021973136	2.02		
-0.021972136	1.94		
-0.021971136	2		
-0.021970136	2.04		
-0.021969136	1.98		
-0.021968136	1.92		
-0.021967136	2		
-0.021966136	2.02		
-0.021965136	2		
-0.021964136	2		
-0.021963136	2		
-0.021962136	2		
-0.021961136	2.04		
-0.021960136	2		
-0.021959136	2		
-0.021958136	2		
-0.021957136	2.02		
-0.021956136	1.96		
-0.021955136	2		
-0.021954136	2.02		
-0.021953136	2.02		
-0.021952136	2		
-0.021951136	2		
-0.021950136	1.98		
-0.021949136	1.98		
-0.021948136	1.98		
-0.021947136	2		
-0.021946136	2.04		
-0.021945136	2.04		
-0.021944136	2.06		
-0.021943136	1.98		
-0.021942136	1.92		
-0.021941136	1.96		
-0.021940136	2.04		
-0.021939136	2.04		
-0.021938136	2.06		
-0.021937136	1.98		
-0.021936136	2		
-0.021935136	2		
-0.021934136	2.04		
-0.021933136	2.02		
-0.021932136	1.94		
-0.021931136	2		
-0.021930136	2.02		
-0.021929136	1.98		
-0.021928136	1.98		
-0.021927136	1.96		
-0.021926136	1.94		
-0.021925136	1.92		
-0.021924136	1.98		
-0.021923136	2		
-0.021922136	2		
-0.021921136	2.04		
-0.021920136	2		
-0.021919136	2.06		
-0.021918136	2.02		
-0.021917136	1.96		
-0.021916136	1.96		
-0.021915136	1.96		
-0.021914136	1.98		
-0.021913136	2.02		
-0.021912136	2		
-0.021911136	2.04		
-0.021910136	1.92		
-0.021909136	1.94		
-0.021908136	2		
-0.021907136	2.02		
-0.021906136	1.98		
-0.021905136	1.96		
-0.021904136	2.02		
-0.021903136	2		
-0.021902136	2.04		
-0.021901136	1.98		
-0.021900136	1.98		
-0.021899136	1.98		
-0.021898136	2		
-0.021897136	2		
-0.021896136	2		
-0.021895136	2.06		
-0.021894136	2.04		
-0.021893136	1.96		
-0.021892136	1.96		
-0.021891136	2		
-0.021890136	1.98		
-0.021889136	1.98		
-0.021888136	2.02		
-0.021887136	2.04		
-0.021886136	1.94		
-0.021885136	1.94		
-0.021884136	2.02		
-0.021883136	1.94		
-0.021882136	2.08		
-0.021881136	2		
-0.021880136	2.04		
-0.021879136	1.92		
-0.021878136	1.96		
-0.021877136	2.04		
-0.021876136	2		
-0.021875136	2.02		
-0.021874136	1.92		
-0.021873136	1.96		
-0.021872136	2.04		
-0.021871136	1.94		
-0.021870136	1.94		
-0.021869136	2.02		
-0.021868136	2.02		
-0.021867136	2.02		
-0.021866136	1.94		
-0.021865136	2.04		
-0.021864136	1.98		
-0.021863136	1.94		
-0.021862136	2.02		
-0.021861136	2		
-0.021860136	2.02		
-0.021859136	2		
-0.021858136	1.96		
-0.021857136	2.04		
-0.021856136	1.98		
-0.021855136	1.96		
-0.021854136	2.06		
-0.021853136	1.96		
-0.021852136	2.02		
-0.021851136	2		
-0.021850136	2.02		
-0.021849136	2		
-0.021848136	2.02		
-0.021847136	2.1		
-0.021846136	2		
-0.021845136	1.98		
-0.021844136	1.94		
-0.021843136	1.96		
-0.021842136	2		
-0.021841136	1.92		
-0.021840136	2.04		
-0.021839136	1.9		
-0.021838136	2.04		
-0.021837136	2		
-0.021836136	1.94		
-0.021835136	1.94		
-0.021834136	2.04		
-0.021833136	2		
-0.021832136	2.02		
-0.021831136	2		
-0.021830136	1.98		
-0.021829136	2.04		
-0.021828136	1.96		
-0.021827136	1.98		
-0.021826136	1.92		
-0.021825136	1.98		
-0.021824136	2.04		
-0.021823136	2		
-0.021822136	1.92		
-0.021821136	2.02		
-0.021820136	2		
-0.021819136	1.98		
-0.021818136	1.86		
-0.021817136	1.96		
-0.021816136	1.96		
-0.021815136	1.96		
-0.021814136	2.02		
-0.021813136	1.92		
-0.021812136	2.02		
-0.021811136	2.06		
-0.021810136	2		
-0.021809136	2		
-0.021808136	1.98		
-0.021807136	2		
-0.021806136	2		
-0.021805136	2.02		
-0.021804136	2		
-0.021803136	1.94		
-0.021802136	2		
-0.021801136	1.94		
-0.021800136	1.96		
-0.021799136	1.92		
-0.021798136	2.02		
-0.021797136	1.96		
-0.021796136	2.04		
-0.021795136	2.04		
-0.021794136	2.04		
-0.021793136	1.98		
-0.021792136	2.02		
-0.021791136	2.06		
-0.021790136	2.04		
-0.021789136	2.06		
-0.021788136	2.06		
-0.021787136	2.02		
-0.021786136	1.94		
-0.021785136	2		
-0.021784136	2		
-0.021783136	2.02		
-0.021782136	2		
-0.021781136	2.04		
-0.021780136	1.96		
-0.021779136	2		
-0.021778136	1.98		
-0.021777136	1.92		
-0.021776136	2.02		
-0.021775136	2.06		
-0.021774136	1.98		
-0.021773136	2.02		
-0.021772136	1.92		
-0.021771136	2		
-0.021770136	2.02		
-0.021769136	2		
-0.021768136	1.96		
-0.021767136	2		
-0.021766136	2.04		
-0.021765136	2		
-0.021764136	2.04		
-0.021763136	2		
-0.021762136	1.98		
-0.021761136	1.98		
-0.021760136	2		
-0.021759136	2.02		
-0.021758136	2.02		
-0.021757136	1.98		
-0.021756136	1.92		
-0.021755136	1.96		
-0.021754136	2		
-0.021753136	2		
-0.021752136	2		
-0.021751136	1.96		
-0.021750136	2.02		
-0.021749136	2		
-0.021748136	2		
-0.021747136	2.02		
-0.021746136	2		
-0.021745136	2.06		
-0.021744136	2.02		
-0.021743136	2.02		
-0.021742136	2		
-0.021741136	1.94		
-0.021740136	2		
-0.021739136	2.02		
-0.021738136	1.98		
-0.021737136	1.96		
-0.021736136	2		
-0.021735136	1.94		
-0.021734136	2		
-0.021733136	1.94		
-0.021732136	1.98		
-0.021731136	2.02		
-0.021730136	2.06		
-0.021729136	2		
-0.021728136	1.88		
-0.021727136	1.92		
-0.021726136	2.02		
-0.021725136	2		
-0.021724136	1.96		
-0.021723136	2		
-0.021722136	2.04		
-0.021721136	1.96		
-0.021720136	1.96		
-0.021719136	1.9		
-0.021718136	1.98		
-0.021717136	1.94		
-0.021716136	2.04		
-0.021715136	1.96		
-0.021714136	2		
-0.021713136	2		
-0.021712136	1.98		
-0.021711136	1.98		
-0.021710136	2.04		
-0.021709136	1.96		
-0.021708136	2		
-0.021707136	2		
-0.021706136	2.02		
-0.021705136	1.92		
-0.021704136	2		
-0.021703136	2.06		
-0.021702136	2		
-0.021701136	2.04		
-0.021700136	2.02		
-0.021699136	2		
-0.021698136	1.98		
-0.021697136	2.08		
-0.021696136	2.06		
-0.021695136	1.96		
-0.021694136	2		
-0.021693136	1.96		
-0.021692136	2.08		
-0.021691136	2		
-0.021690136	2.04		
-0.021689136	2.02		
-0.021688136	2.02		
-0.021687136	1.96		
-0.021686136	1.96		
-0.021685136	2.02		
-0.021684136	2		
-0.021683136	2.02		
-0.021682136	1.94		
-0.021681136	2.08		
-0.021680136	2.02		
-0.021679136	2		
-0.021678136	1.96		
-0.021677136	1.94		
-0.021676136	2		
-0.021675136	2		
-0.021674136	2.04		
-0.021673136	2		
-0.021672136	1.96		
-0.021671136	1.94		
-0.021670136	2		
-0.021669136	1.98		
-0.021668136	2		
-0.021667136	2		
-0.021666136	1.94		
-0.021665136	2.02		
-0.021664136	1.98		
-0.021663136	2.04		
-0.021662136	2.02		
-0.021661136	2		
-0.021660136	2.06		
-0.021659136	2.02		
-0.021658136	1.98		
-0.021657136	1.94		
-0.021656136	1.98		
-0.021655136	2.02		
-0.021654136	2.06		
-0.021653136	2		
-0.021652136	2.04		
-0.021651136	2.04		
-0.021650136	2		
-0.021649136	2		
-0.021648136	2		
-0.021647136	2.02		
-0.021646136	1.98		
-0.021645136	2.02		
-0.021644136	1.94		
-0.021643136	2		
-0.021642136	2		
-0.021641136	1.96		
-0.021640136	2		
-0.021639136	2.02		
-0.021638136	2		
-0.021637136	2.02		
-0.021636136	1.98		
-0.021635136	1.96		
-0.021634136	1.98		
-0.021633136	2.06		
-0.021632136	1.98		
-0.021631136	1.98		
-0.021630136	2.02		
-0.021629136	2.02		
-0.021628136	2		
-0.021627136	1.88		
-0.021626136	2		
-0.021625136	2.02		
-0.021624136	2.04		
-0.021623136	1.98		
-0.021622136	1.9		
-0.021621136	1.94		
-0.021620136	1.9		
-0.021619136	1.96		
-0.021618136	2		
-0.021617136	2		
-0.021616136	1.96		
-0.021615136	2.06		
-0.021614136	2.02		
-0.021613136	1.98		
-0.021612136	1.96		
-0.021611136	1.98		
-0.021610136	1.92		
-0.021609136	2.06		
-0.021608136	1.98		
-0.021607136	1.96		
-0.021606136	2.06		
-0.021605136	1.96		
-0.021604136	2		
-0.021603136	2		
-0.021602136	2		
-0.021601136	1.98		
-0.021600136	1.94		
-0.021599136	2.02		
-0.021598136	2.02		
-0.021597136	1.98		
-0.021596136	2.02		
-0.021595136	2.1		
-0.021594136	1.94		
-0.021593136	1.96		
-0.021592136	1.98		
-0.021591136	2		
-0.021590136	1.98		
-0.021589136	2		
-0.021588136	1.98		
-0.021587136	2		
-0.021586136	2.02		
-0.021585136	1.98		
-0.021584136	1.98		
-0.021583136	1.98		
-0.021582136	1.98		
-0.021581136	1.94		
-0.021580136	2		
-0.021579136	2		
-0.021578136	2		
-0.021577136	2.02		
-0.021576136	1.98		
-0.021575136	2.04		
-0.021574136	2		
-0.021573136	1.96		
-0.021572136	1.94		
-0.021571136	1.94		
-0.021570136	1.98		
-0.021569136	2.04		
-0.021568136	1.98		
-0.021567136	1.96		
-0.021566136	2		
-0.021565136	2.06		
-0.021564136	2		
-0.021563136	1.98		
-0.021562136	2		
-0.021561136	2.02		
-0.021560136	1.96		
-0.021559136	1.98		
-0.021558136	2		
-0.021557136	1.96		
-0.021556136	2		
-0.021555136	2		
-0.021554136	2		
-0.021553136	1.96		
-0.021552136	1.92		
-0.021551136	1.96		
-0.021550136	2.02		
-0.021549136	1.94		
-0.021548136	1.96		
-0.021547136	1.94		
-0.021546136	1.92		
-0.021545136	2.04		
-0.021544136	1.96		
-0.021543136	2.02		
-0.021542136	2		
-0.021541136	2.08		
-0.021540136	1.94		
-0.021539136	1.9		
-0.021538136	1.94		
-0.021537136	2.04		
-0.021536136	2		
-0.021535136	1.98		
-0.021534136	1.96		
-0.021533136	2.02		
-0.021532136	2.02		
-0.021531136	1.98		
-0.021530136	2.02		
-0.021529136	1.96		
-0.021528136	2		
-0.021527136	1.94		
-0.021526136	2		
-0.021525136	1.98		
-0.021524136	1.96		
-0.021523136	1.94		
-0.021522136	2.02		
-0.021521136	2.02		
-0.021520136	1.98		
-0.021519136	2		
-0.021518136	2.02		
-0.021517136	1.98		
-0.021516136	1.98		
-0.021515136	1.98		
-0.021514136	1.96		
-0.021513136	1.96		
-0.021512136	2		
-0.021511136	1.98		
-0.021510136	1.98		
-0.021509136	2.02		
-0.021508136	2		
-0.021507136	1.92		
-0.021506136	1.9		
-0.021505136	2.04		
-0.021504136	2.04		
-0.021503136	1.98		
-0.021502136	1.96		
-0.021501136	2.06		
-0.021500136	2.04		
-0.021499136	1.98		
-0.021498136	1.9		
-0.021497136	1.92		
-0.021496136	2.02		
-0.021495136	1.92		
-0.021494136	2.02		
-0.021493136	1.94		
-0.021492136	2.02		
-0.021491136	1.94		
-0.021490136	2		
-0.021489136	2.06		
-0.021488136	1.98		
-0.021487136	1.94		
-0.021486136	2.02		
-0.021485136	2		
-0.021484136	1.94		
-0.021483136	1.9		
-0.021482136	2.04		
-0.021481136	2		
-0.021480136	2.04		
-0.021479136	1.92		
-0.021478136	2		
-0.021477136	2.04		
-0.021476136	1.96		
-0.021475136	2.02		
-0.021474136	2		
-0.021473136	1.94		
-0.021472136	2		
-0.021471136	2.02		
-0.021470136	1.96		
-0.021469136	2		
-0.021468136	1.98		
-0.021467136	2		
-0.021466136	1.98		
-0.021465136	1.98		
-0.021464136	2		
-0.021463136	1.96		
-0.021462136	2.02		
-0.021461136	2.02		
-0.021460136	1.92		
-0.021459136	1.98		
-0.021458136	2.02		
-0.021457136	2.06		
-0.021456136	1.96		
-0.021455136	1.92		
-0.021454136	2		
-0.021453136	2.04		
-0.021452136	1.98		
-0.021451136	1.98		
-0.021450136	1.94		
-0.021449136	2.04		
-0.021448136	1.96		
-0.021447136	1.94		
-0.021446136	2		
-0.021445136	1.92		
-0.021444136	1.96		
-0.021443136	2		
-0.021442136	2.04		
-0.021441136	1.98		
-0.021440136	1.96		
-0.021439136	1.96		
-0.021438136	2.06		
-0.021437136	1.96		
-0.021436136	2		
-0.021435136	1.98		
-0.021434136	1.94		
-0.021433136	2		
-0.021432136	1.98		
-0.021431136	2.06		
-0.021430136	2		
-0.021429136	2.06		
-0.021428136	2		
-0.021427136	2.06		
-0.021426136	1.94		
-0.021425136	2.04		
-0.021424136	2.02		
-0.021423136	2		
-0.021422136	2		
-0.021421136	2.04		
-0.021420136	2.04		
-0.021419136	1.98		
-0.021418136	2.08		
-0.021417136	1.98		
-0.021416136	2.04		
-0.021415136	2		
-0.021414136	2		
-0.021413136	2		
-0.021412136	1.96		
-0.021411136	1.94		
-0.021410136	1.92		
-0.021409136	1.98		
-0.021408136	2.06		
-0.021407136	1.94		
-0.021406136	1.96		
-0.021405136	1.98		
-0.021404136	2		
-0.021403136	1.9		
-0.021402136	2.02		
-0.021401136	2.02		
-0.021400136	2		
-0.021399136	1.98		
-0.021398136	2		
-0.021397136	2		
-0.021396136	2.02		
-0.021395136	1.88		
-0.021394136	1.96		
-0.021393136	2		
-0.021392136	2.02		
-0.021391136	2		
-0.021390136	2.02		
-0.021389136	2.04		
-0.021388136	1.96		
-0.021387136	1.98		
-0.021386136	2		
-0.021385136	1.96		
-0.021384136	1.98		
-0.021383136	1.96		
-0.021382136	1.92		
-0.021381136	2		
-0.021380136	1.98		
-0.021379136	2.02		
-0.021378136	1.96		
-0.021377136	2		
-0.021376136	1.94		
-0.021375136	2.06		
-0.021374136	1.9		
-0.021373136	1.94		
-0.021372136	2		
-0.021371136	1.92		
-0.021370136	1.96		
-0.021369136	1.98		
-0.021368136	1.96		
-0.021367136	2.04		
-0.021366136	1.98		
-0.021365136	1.96		
-0.021364136	2		
-0.021363136	2.02		
-0.021362136	2.02		
-0.021361136	1.98		
-0.021360136	1.94		
-0.021359136	1.98		
-0.021358136	1.96		
-0.021357136	1.98		
-0.021356136	2.02		
-0.021355136	2		
-0.021354136	2.04		
-0.021353136	1.98		
-0.021352136	1.98		
-0.021351136	2		
-0.021350136	1.88		
-0.021349136	2.02		
-0.021348136	2.04		
-0.021347136	2		
-0.021346136	2		
-0.021345136	2		
-0.021344136	1.98		
-0.021343136	1.98		
-0.021342136	2		
-0.021341136	2		
-0.021340136	2		
-0.021339136	1.9		
-0.021338136	1.98		
-0.021337136	1.96		
-0.021336136	2.02		
-0.021335136	2		
-0.021334136	1.96		
-0.021333136	2		
-0.021332136	1.96		
-0.021331136	1.98		
-0.021330136	2		
-0.021329136	1.98		
-0.021328136	1.94		
-0.021327136	1.96		
-0.021326136	2		
-0.021325136	1.94		
-0.021324136	1.98		
-0.021323136	2.04		
-0.021322136	2.02		
-0.021321136	1.98		
-0.021320136	2.04		
-0.021319136	1.98		
-0.021318136	1.98		
-0.021317136	1.94		
-0.021316136	1.94		
-0.021315136	1.98		
-0.021314136	2		
-0.021313136	1.96		
-0.021312136	2		
-0.021311136	1.96		
-0.021310136	1.96		
-0.021309136	2.02		
-0.021308136	1.98		
-0.021307136	2.04		
-0.021306136	2.04		
-0.021305136	1.92		
-0.021304136	1.92		
-0.021303136	1.96		
-0.021302136	1.96		
-0.021301136	1.98		
-0.021300136	1.96		
-0.021299136	2		
-0.021298136	2.02		
-0.021297136	2		
-0.021296136	2		
-0.021295136	1.98		
-0.021294136	2.02		
-0.021293136	2.04		
-0.021292136	2		
-0.021291136	1.96		
-0.021290136	2.02		
-0.021289136	1.88		
-0.021288136	2.02		
-0.021287136	1.98		
-0.021286136	1.94		
-0.021285136	1.94		
-0.021284136	1.98		
-0.021283136	2		
-0.021282136	2		
-0.021281136	2.02		
-0.021280136	1.96		
-0.021279136	2.04		
-0.021278136	1.98		
-0.021277136	2		
-0.021276136	1.98		
-0.021275136	2		
-0.021274136	2		
-0.021273136	1.94		
-0.021272136	2.04		
-0.021271136	2.06		
-0.021270136	2.04		
-0.021269136	1.94		
-0.021268136	1.96		
-0.021267136	1.98		
-0.021266136	2		
-0.021265136	1.96		
-0.021264136	1.98		
-0.021263136	2.04		
-0.021262136	2.02		
-0.021261136	1.98		
-0.021260136	2.02		
-0.021259136	1.96		
-0.021258136	2.02		
-0.021257136	1.98		
-0.021256136	1.96		
-0.021255136	2.02		
-0.021254136	1.98		
-0.021253136	1.98		
-0.021252136	1.96		
-0.021251136	2.02		
-0.021250136	1.96		
-0.021249136	1.96		
-0.021248136	2.02		
-0.021247136	2.12		
-0.021246136	2.04		
-0.021245136	2		
-0.021244136	1.9		
-0.021243136	2.02		
-0.021242136	1.98		
-0.021241136	1.96		
-0.021240136	2.02		
-0.021239136	1.92		
-0.021238136	2.02		
-0.021237136	1.98		
-0.021236136	1.98		
-0.021235136	2.02		
-0.021234136	1.98		
-0.021233136	1.96		
-0.021232136	1.96		
-0.021231136	2		
-0.021230136	2		
-0.021229136	1.94		
-0.021228136	2.02		
-0.021227136	2.02		
-0.021226136	1.96		
-0.021225136	2.06		
-0.021224136	2.02		
-0.021223136	1.96		
-0.021222136	1.96		
-0.021221136	1.96		
-0.021220136	2		
-0.021219136	1.96		
-0.021218136	1.98		
-0.021217136	1.98		
-0.021216136	1.94		
-0.021215136	2		
-0.021214136	1.94		
-0.021213136	1.98		
-0.021212136	1.96		
-0.021211136	1.98		
-0.021210136	2.06		
-0.021209136	2.04		
-0.021208136	2		
-0.021207136	1.98		
-0.021206136	2.02		
-0.021205136	1.98		
-0.021204136	1.92		
-0.021203136	1.96		
-0.021202136	1.98		
-0.021201136	1.96		
-0.021200136	1.98		
-0.021199136	2		
-0.021198136	2		
-0.021197136	1.96		
-0.021196136	2.02		
-0.021195136	1.96		
-0.021194136	1.92		
-0.021193136	2.02		
-0.021192136	1.94		
-0.021191136	2.02		
-0.021190136	1.98		
-0.021189136	1.98		
-0.021188136	2.02		
-0.021187136	2		
-0.021186136	1.98		
-0.021185136	1.98		
-0.021184136	2		
-0.021183136	1.98		
-0.021182136	2.02		
-0.021181136	2.02		
-0.021180136	2		
-0.021179136	2.02		
-0.021178136	1.98		
-0.021177136	2		
-0.021176136	1.96		
-0.021175136	2.02		
-0.021174136	2.04		
-0.021173136	1.98		
-0.021172136	2		
-0.021171136	1.96		
-0.021170136	2		
-0.021169136	1.98		
-0.021168136	1.96		
-0.021167136	2		
-0.021166136	2.02		
-0.021165136	2.04		
-0.021164136	2		
-0.021163136	2.02		
-0.021162136	1.98		
-0.021161136	2.04		
-0.021160136	1.98		
-0.021159136	2		
-0.021158136	1.96		
-0.021157136	2.02		
-0.021156136	2		
-0.021155136	1.98		
-0.021154136	2.02		
-0.021153136	2.02		
-0.021152136	1.94		
-0.021151136	1.92		
-0.021150136	2.04		
-0.021149136	1.92		
-0.021148136	2.02		
-0.021147136	2.02		
-0.021146136	2.04		
-0.021145136	2.02		
-0.021144136	2		
-0.021143136	1.94		
-0.021142136	1.94		
-0.021141136	2		
-0.021140136	2		
-0.021139136	1.94		
-0.021138136	1.96		
-0.021137136	1.94		
-0.021136136	1.96		
-0.021135136	2.04		
-0.021134136	2.1		
-0.021133136	1.98		
-0.021132136	1.96		
-0.021131136	2.02		
-0.021130136	2.06		
-0.021129136	1.98		
-0.021128136	1.96		
-0.021127136	2.06		
-0.021126136	2.04		
-0.021125136	1.98		
-0.021124136	2		
-0.021123136	1.94		
-0.021122136	1.98		
-0.021121136	1.96		
-0.021120136	2.02		
-0.021119136	2.02		
-0.021118136	2		
-0.021117136	1.98		
-0.021116136	1.94		
-0.021115136	1.96		
-0.021114136	2		
-0.021113136	2		
-0.021112136	1.98		
-0.021111136	2.04		
-0.021110136	2.02		
-0.021109136	1.98		
-0.021108136	2		
-0.021107136	2.02		
-0.021106136	2		
-0.021105136	1.94		
-0.021104136	2		
-0.021103136	2		
-0.021102136	1.92		
-0.021101136	2		
-0.021100136	1.94		
-0.021099136	2.06		
-0.021098136	2		
-0.021097136	2		
-0.021096136	1.92		
-0.021095136	2		
-0.021094136	2.06		
-0.021093136	1.94		
-0.021092136	1.98		
-0.021091136	2		
-0.021090136	1.96		
-0.021089136	2.02		
-0.021088136	2		
-0.021087136	2		
-0.021086136	1.98		
-0.021085136	2		
-0.021084136	2.02		
-0.021083136	2		
-0.021082136	2		
-0.021081136	2		
-0.021080136	2		
-0.021079136	1.98		
-0.021078136	2.04		
-0.021077136	1.98		
-0.021076136	2.04		
-0.021075136	1.94		
-0.021074136	2.06		
-0.021073136	2.02		
-0.021072136	2.04		
-0.021071136	1.96		
-0.021070136	2		
-0.021069136	1.96		
-0.021068136	2		
-0.021067136	1.94		
-0.021066136	2.02		
-0.021065136	1.98		
-0.021064136	1.98		
-0.021063136	1.98		
-0.021062136	1.94		
-0.021061136	1.98		
-0.021060136	2.04		
-0.021059136	1.96		
-0.021058136	1.98		
-0.021057136	2		
-0.021056136	2.06		
-0.021055136	1.98		
-0.021054136	2		
-0.021053136	1.94		
-0.021052136	2.02		
-0.021051136	2.02		
-0.021050136	1.94		
-0.021049136	1.98		
-0.021048136	2		
-0.021047136	2.04		
-0.021046136	1.98		
-0.021045136	2.04		
-0.021044136	2.04		
-0.021043136	1.98		
-0.021042136	2.04		
-0.021041136	1.96		
-0.021040136	2		
-0.021039136	1.88		
-0.021038136	1.98		
-0.021037136	1.94		
-0.021036136	1.92		
-0.021035136	2		
-0.021034136	1.96		
-0.021033136	1.98		
-0.021032136	2		
-0.021031136	1.92		
-0.021030136	2.04		
-0.021029136	2.04		
-0.021028136	2.02		
-0.021027136	2		
-0.021026136	2.02		
-0.021025136	2.04		
-0.021024136	1.92		
-0.021023136	2		
-0.021022136	2.02		
-0.021021136	1.98		
-0.021020136	2.06		
-0.021019136	1.98		
-0.021018136	2.04		
-0.021017136	1.96		
-0.021016136	1.96		
-0.021015136	2		
-0.021014136	1.94		
-0.021013136	2.06		
-0.021012136	1.96		
-0.021011136	2.02		
-0.021010136	2.02		
-0.021009136	1.98		
-0.021008136	2.02		
-0.021007136	2.06		
-0.021006136	2.04		
-0.021005136	2.04		
-0.021004136	1.94		
-0.021003136	2.04		
-0.021002136	2.06		
-0.021001136	2.02		
-0.021000136	2		
-0.020999136	2.04		
-0.020998136	2.04		
-0.020997136	1.92		
-0.020996136	2		
-0.020995136	1.94		
-0.020994136	1.98		
-0.020993136	1.98		
-0.020992136	1.94		
-0.020991136	2.02		
-0.020990136	1.96		
-0.020989136	1.98		
-0.020988136	1.92		
-0.020987136	1.96		
-0.020986136	1.94		
-0.020985136	2		
-0.020984136	1.86		
-0.020983136	1.94		
-0.020982136	1.96		
-0.020981136	2		
-0.020980136	1.98		
-0.020979136	2		
-0.020978136	2.06		
-0.020977136	1.98		
-0.020976136	1.98		
-0.020975136	2		
-0.020974136	2.06		
-0.020973136	2		
-0.020972136	2.02		
-0.020971136	1.96		
-0.020970136	2.02		
-0.020969136	1.96		
-0.020968136	1.96		
-0.020967136	2.02		
-0.020966136	2.02		
-0.020965136	1.98		
-0.020964136	2.02		
-0.020963136	2.04		
-0.020962136	1.96		
-0.020961136	2.04		
-0.020960136	2.02		
-0.020959136	2.02		
-0.020958136	2		
-0.020957136	1.9		
-0.020956136	1.96		
-0.020955136	1.98		
-0.020954136	2		
-0.020953136	2.02		
-0.020952136	2.02		
-0.020951136	2.08		
-0.020950136	2.04		
-0.020949136	1.92		
-0.020948136	2		
-0.020947136	1.98		
-0.020946136	2.02		
-0.020945136	1.98		
-0.020944136	1.98		
-0.020943136	2		
-0.020942136	2		
-0.020941136	2		
-0.020940136	2.02		
-0.020939136	2.02		
-0.020938136	2.04		
-0.020937136	1.92		
-0.020936136	2.02		
-0.020935136	2.02		
-0.020934136	1.96		
-0.020933136	2.02		
-0.020932136	2		
-0.020931136	2		
-0.020930136	2		
-0.020929136	2.02		
-0.020928136	2.04		
-0.020927136	1.96		
-0.020926136	1.96		
-0.020925136	2.08		
-0.020924136	2		
-0.020923136	2.06		
-0.020922136	1.94		
-0.020921136	2		
-0.020920136	1.96		
-0.020919136	2.02		
-0.020918136	1.98		
-0.020917136	2.02		
-0.020916136	2.02		
-0.020915136	2.08		
-0.020914136	2.04		
-0.020913136	2		
-0.020912136	1.98		
-0.020911136	1.98		
-0.020910136	1.9		
-0.020909136	2.04		
-0.020908136	2		
-0.020907136	2.02		
-0.020906136	1.96		
-0.020905136	1.96		
-0.020904136	1.94		
-0.020903136	2.04		
-0.020902136	1.94		
-0.020901136	1.96		
-0.020900136	1.96		
-0.020899136	1.96		
-0.020898136	2		
-0.020897136	1.92		
-0.020896136	1.92		
-0.020895136	2.04		
-0.020894136	1.92		
-0.020893136	1.96		
-0.020892136	1.94		
-0.020891136	2		
-0.020890136	1.98		
-0.020889136	2.02		
-0.020888136	1.98		
-0.020887136	2.06		
-0.020886136	1.98		
-0.020885136	2.02		
-0.020884136	1.94		
-0.020883136	1.92		
-0.020882136	1.94		
-0.020881136	1.94		
-0.020880136	2		
-0.020879136	1.94		
-0.020878136	2.02		
-0.020877136	1.96		
-0.020876136	1.94		
-0.020875136	2.08		
-0.020874136	2		
-0.020873136	1.98		
-0.020872136	1.98		
-0.020871136	1.98		
-0.020870136	2		
-0.020869136	1.96		
-0.020868136	2.08		
-0.020867136	2.06		
-0.020866136	2.02		
-0.020865136	1.98		
-0.020864136	2		
-0.020863136	1.98		
-0.020862136	1.96		
-0.020861136	2		
-0.020860136	2		
-0.020859136	1.96		
-0.020858136	2.06		
-0.020857136	2.02		
-0.020856136	2		
-0.020855136	1.98		
-0.020854136	1.98		
-0.020853136	1.96		
-0.020852136	1.96		
-0.020851136	2		
-0.020850136	1.96		
-0.020849136	2		
-0.020848136	2.06		
-0.020847136	1.98		
-0.020846136	1.96		
-0.020845136	1.98		
-0.020844136	2		
-0.020843136	1.94		
-0.020842136	2.02		
-0.020841136	1.98		
-0.020840136	1.9		
-0.020839136	1.9		
-0.020838136	2		
-0.020837136	1.96		
-0.020836136	1.94		
-0.020835136	1.96		
-0.020834136	1.98		
-0.020833136	2.02		
-0.020832136	2		
-0.020831136	2.04		
-0.020830136	2		
-0.020829136	2		
-0.020828136	1.96		
-0.020827136	2.06		
-0.020826136	1.94		
-0.020825136	1.94		
-0.020824136	1.94		
-0.020823136	1.86		
-0.020822136	1.96		
-0.020821136	1.96		
-0.020820136	2		
-0.020819136	1.92		
-0.020818136	1.98		
-0.020817136	1.98		
-0.020816136	2		
-0.020815136	2.06		
-0.020814136	1.96		
-0.020813136	2.06		
-0.020812136	2.06		
-0.020811136	1.98		
-0.020810136	2		
-0.020809136	2.04		
-0.020808136	2.02		
-0.020807136	1.98		
-0.020806136	1.98		
-0.020805136	2.02		
-0.020804136	2		
-0.020803136	1.96		
-0.020802136	1.98		
-0.020801136	2.02		
-0.020800136	2.02		
-0.020799136	2.08		
-0.020798136	2		
-0.020797136	2.02		
-0.020796136	1.98		
-0.020795136	1.98		
-0.020794136	1.98		
-0.020793136	1.98		
-0.020792136	1.96		
-0.020791136	1.98		
-0.020790136	1.98		
-0.020789136	1.98		
-0.020788136	2.04		
-0.020787136	1.96		
